"Claim_ID","Customer_ID","Vehicle_ID","Claim_Amount","Claim_Date","Claim_Type"
"28108","715978","715978","10000","2025-06-07","1"
"28109","341861","341861","10000","2025-07-07","1"
"28110","35126","35126","10000","2025-05-21","1"
"28111","813909","813909","10000","2025-07-28","1"
"28112","367860","367860","10000","2025-10-14","1"
"28113","465102","465102","10000","2025-10-28","1"
"28114","137698","137698","10000","2025-10-14","1"
"28115","852122","852122","10000","2025-06-07","1"
"28116","530451","530451","10000","2025-03-21","1"
"28117","708465","708465","10000","2025-04-14","1"
"28118","342101","342101","10000","2025-04-28","1"
"28119","716296","716296","10000","2025-01-13","1"
"28120","2725","2725","10000","2025-08-21","1"
"28121","617072","617072","10000","2025-05-07","1"
"28122","863738","863738","10000","2025-08-21","1"
"28123","755991","755991","10000","2025-07-28","1"
"28124","450198","450198","10000","2025-11-28","1"
"28125","575223","575223","10000","2025-08-14","1"
"28126","170375","170375","10000","2025-02-06","1"
"28127","600794","600794","10000","2025-03-21","1"
"28128","206584","206584","10000","2025-09-07","1"
"28129","864305","864305","10000","2025-07-07","1"
"28130","129399","129399","10000","2025-12-21","1"
"28131","148924","148924","10000","2025-09-14","1"
"28132","32061","32061","10000","2025-07-21","1"
"28133","112534","112534","10000","2025-11-07","1"
"28134","109843","109843","10000","2025-02-20","1"
"28135","785432","785432","10000","2025-10-14","1"
"28136","324244","324244","10000","2025-03-07","1"
"28137","398832","398832","10000","2025-02-27","1"
"28138","976997","976997","10000","2025-11-14","1"
"28139","420653","420653","10000","2025-07-28","1"
"28140","40803","40803","10000","2025-12-28","1"
"28141","959867","959867","10000","2025-07-14","1"
"28142","573187","573187","10000","2025-08-07","1"
"28143","386035","386035","10000","2025-09-28","1"
"28144","500606","500606","10000","2025-01-20","1"
"28145","836132","836132","10000","2025-09-28","1"
"28146","152449","152449","10000","2025-05-14","1"
"28147","66700","66700","10000","2025-06-07","1"
"28148","133533","133533","10000","2025-05-14","1"
"28149","460811","460811","10000","2025-12-21","1"
"28150","194089","194089","10000","2025-09-07","1"
"28151","638997","638997","10000","2025-08-28","1"
"28152","70206","70206","10000","2025-12-28","1"
"28153","989049","989049","10000","2025-02-27","1"
"28154","762599","762599","10000","2025-05-28","1"
"28155","931774","931774","10000","2025-07-21","1"
"28156","113357","113357","10000","2025-05-14","1"
"28157","560009","560009","10000","2025-02-13","1"
"28158","181943","181943","10000","2025-11-28","1"
"28159","466446","466446","10000","2025-04-21","1"
"28160","492194","492194","10000","2025-09-14","1"
"28161","514128","514128","10000","2025-06-14","1"
"28162","55291","55291","10000","2025-01-13","1"
"28163","986783","986783","10000","2025-06-28","1"
"28164","876934","876934","10000","2025-08-21","1"
"28165","633446","633446","10000","2025-12-14","1"
"28166","178640","178640","10000","2025-10-21","1"
"28167","441297","441297","10000","2025-08-28","1"
"28168","969729","969729","10000","2025-01-06","1"
"28169","451452","451452","10000","2025-04-07","1"
"28170","244747","244747","10000","2025-07-14","1"
"28171","677568","677568","10000","2025-06-14","1"
"28172","913024","913024","10000","2025-11-07","1"
"28173","183145","183145","10000","2025-12-28","1"
"28174","532541","532541","10000","2025-08-21","1"
"28175","530949","530949","10000","2025-11-14","1"
"28176","127762","127762","10000","2025-06-14","1"
"28177","181282","181282","10000","2025-06-07","1"
"28178","32120","32120","10000","2025-07-21","1"
"28179","488444","488444","10000","2025-09-07","1"
"28180","846637","846637","10000","2025-12-07","1"
"28181","34251","34251","10000","2025-02-06","1"
"28182","568275","568275","10000","2025-03-21","1"
"28183","24500","24500","10000","2025-10-28","1"
"28184","738023","738023","10000","2025-03-28","1"
"28185","112070","112070","10000","2025-05-14","1"
"28186","547323","547323","10000","2025-01-20","1"
"28187","832156","832156","10000","2025-11-14","1"
"28188","762585","762585","10000","2025-01-27","1"
"28189","184412","184412","10000","2025-07-21","1"
"28190","289291","289291","10000","2025-07-21","1"
"28191","445819","445819","10000","2025-08-07","1"
"28192","27791","27791","10000","2025-03-07","1"
"28193","100625","100625","10000","2025-02-06","1"
"28194","245576","245576","10000","2025-09-14","1"
"28195","143939","143939","10000","2025-02-06","1"
"28196","290990","290990","10000","2025-08-21","1"
"28197","773840","773840","10000","2025-03-28","1"
"28198","124466","124466","10000","2025-04-07","1"
"28199","420879","420879","10000","2025-09-28","1"
"28200","992822","992822","10000","2025-06-21","1"
"28201","66855","66855","10000","2025-01-13","1"
"28202","980753","980753","10000","2025-06-28","1"
"28203","399753","399753","10000","2025-06-07","1"
"28204","412452","412452","10000","2025-01-13","1"
"28205","212474","212474","10000","2025-01-13","1"
"28206","640619","640619","10000","2025-08-21","1"
"28207","500130","500130","10000","2025-02-20","1"
"28208","278345","278345","10000","2025-01-20","1"
"28209","666148","666148","10000","2025-07-28","1"
"28210","602477","602477","10000","2025-01-27","1"
"28211","976346","976346","10000","2025-03-14","1"
"28212","480258","480258","10000","2025-01-20","1"
"28213","376673","376673","10000","2025-11-07","1"
"28214","72325","72325","10000","2025-07-07","1"
"28215","895934","895934","10000","2025-02-13","1"
"28216","35306","35306","10000","2025-12-28","1"
"28217","142938","142938","10000","2025-07-28","1"
"28218","831931","831931","10000","2025-08-21","1"
"28219","857065","857065","10000","2025-09-28","1"
"28220","552944","552944","10000","2025-06-14","1"
"28221","948352","948352","10000","2025-03-07","1"
"28222","310410","310410","10000","2025-03-21","1"
"28223","282245","282245","10000","2025-10-14","1"
"28224","336109","336109","10000","2025-01-13","1"
"28225","600914","600914","10000","2025-06-21","1"
"28226","201406","201406","10000","2025-03-07","1"
"28227","953761","953761","10000","2025-03-07","1"
"28228","670889","670889","10000","2025-12-28","1"
"28229","91675","91675","10000","2025-05-21","1"
"28230","689062","689062","10000","2025-01-13","1"
"28231","489107","489107","10000","2025-04-07","1"
"28232","220101","220101","10000","2025-07-14","1"
"28233","771105","771105","10000","2025-05-21","1"
"28234","359440","359440","10000","2025-09-28","1"
"28235","412816","412816","10000","2025-01-27","1"
"28236","682870","682870","10000","2025-04-07","1"
"28237","669203","669203","10000","2025-05-21","1"
"28238","306705","306705","10000","2025-08-14","1"
"28239","842159","842159","10000","2025-05-14","1"
"28240","678839","678839","10000","2025-10-21","1"
"28241","264773","264773","10000","2025-04-07","1"
"28242","243502","243502","10000","2025-07-07","1"
"28243","657732","657732","10000","2025-11-21","1"
"28244","927890","927890","10000","2025-06-21","1"
"28245","406814","406814","10000","2025-05-21","1"
"28246","736822","736822","10000","2025-05-28","1"
"28247","34315","34315","10000","2025-06-07","1"
"28248","670407","670407","10000","2025-06-07","1"
"28249","938963","938963","10000","2025-05-14","1"
"28250","588155","588155","10000","2025-03-07","1"
"28251","182045","182045","10000","2025-01-06","1"
"28252","693997","693997","10000","2025-04-14","1"
"28253","973550","973550","10000","2025-08-28","1"
"28254","177694","177694","10000","2025-01-06","1"
"28255","418851","418851","10000","2025-05-21","1"
"28256","913038","913038","10000","2025-06-21","1"
"28257","658621","658621","10000","2025-04-28","1"
"28258","577320","577320","10000","2025-03-28","1"
"28259","285751","285751","10000","2025-12-07","1"
"28260","885823","885823","10000","2025-10-14","1"
"28261","696299","696299","10000","2025-11-28","1"
"28262","769519","769519","10000","2025-01-20","1"
"28263","240066","240066","10000","2025-07-21","1"
"28264","605854","605854","10000","2025-08-21","1"
"28265","10387","10387","10000","2025-05-07","1"
"28266","725417","725417","10000","2025-02-06","1"
"28267","909341","909341","10000","2025-01-06","1"
"28268","99947","99947","10000","2025-02-20","1"
"28269","941094","941094","10000","2025-05-21","1"
"28270","805681","805681","10000","2025-04-07","1"
"28271","74635","74635","10000","2025-01-13","1"
"28272","23726","23726","10000","2025-08-07","1"
"28273","987293","987293","10000","2025-10-07","1"
"28274","998236","998236","10000","2025-08-28","1"
"28275","971373","971373","10000","2025-09-07","1"
"28276","78602","78602","10000","2025-07-28","1"
"28277","466441","466441","10000","2025-11-07","1"
"28278","81897","81897","10000","2025-07-07","1"
"28279","27994","27994","10000","2025-11-21","1"
"28280","165488","165488","10000","2025-12-28","1"
"28281","685750","685750","10000","2025-11-28","1"
"28282","172460","172460","10000","2025-08-28","1"
"28283","231045","231045","10000","2025-03-07","1"
"28284","128731","128731","10000","2025-04-21","1"
"28285","693896","693896","10000","2025-09-14","1"
"28286","545679","545679","10000","2025-06-28","1"
"28287","876648","876648","10000","2025-06-21","1"
"28288","920831","920831","10000","2025-09-07","1"
"28289","541995","541995","10000","2025-03-28","1"
"28290","636856","636856","10000","2025-04-21","1"
"28291","287164","287164","10000","2025-12-07","1"
"28292","527087","527087","10000","2025-03-21","1"
"28293","955281","955281","10000","2025-01-13","1"
"28294","163013","163013","10000","2025-11-21","1"
"28295","230048","230048","10000","2025-10-07","1"
"28296","709798","709798","10000","2025-06-07","1"
"28297","242424","242424","10000","2025-09-07","1"
"28298","668489","668489","10000","2025-11-14","1"
"28299","775537","775537","10000","2025-04-28","1"
"28300","808243","808243","10000","2025-12-07","1"
"28301","975614","975614","10000","2025-07-21","1"
"28302","674425","674425","10000","2025-08-21","1"
"28303","38499","38499","10000","2025-05-28","1"
"28304","631086","631086","10000","2025-02-27","1"
"28305","123356","123356","10000","2025-04-14","1"
"28306","222501","222501","10000","2025-11-21","1"
"28307","39474","39474","10000","2025-03-07","1"
"28308","525401","525401","10000","2025-06-21","1"
"28309","28406","28406","10000","2025-02-20","1"
"28310","82507","82507","10000","2025-08-14","1"
"28311","713088","713088","10000","2025-07-14","1"
"28312","741754","741754","10000","2025-03-14","1"
"28313","842817","842817","10000","2025-02-06","1"
"28314","426945","426945","10000","2025-02-20","1"
"28315","100401","100401","10000","2025-03-07","1"
"28316","890663","890663","10000","2025-03-28","1"
"28317","976200","976200","10000","2025-08-28","1"
"28318","725832","725832","10000","2025-09-28","1"
"28319","58549","58549","10000","2025-01-06","1"
"28320","916349","916349","10000","2025-01-20","1"
"28321","584931","584931","10000","2025-02-20","1"
"28322","931295","931295","10000","2025-07-07","1"
"28323","593606","593606","10000","2025-07-28","1"
"28324","322966","322966","10000","2025-03-28","1"
"28325","841674","841674","10000","2025-12-28","1"
"28326","377419","377419","10000","2025-04-07","1"
"28327","329128","329128","10000","2025-04-28","1"
"28328","780567","780567","10000","2025-04-21","1"
"28329","108093","108093","10000","2025-05-14","1"
"28330","307743","307743","10000","2025-01-06","1"
"28331","100064","100064","10000","2025-11-28","1"
"28332","492051","492051","10000","2025-10-14","1"
"28333","591069","591069","10000","2025-12-07","1"
"28334","921428","921428","10000","2025-10-21","1"
"28335","467677","467677","10000","2025-12-07","1"
"28336","594531","594531","10000","2025-11-07","1"
"28337","743317","743317","10000","2025-12-28","1"
"28338","279178","279178","10000","2025-02-20","1"
"28339","23758","23758","10000","2025-01-27","1"
"28340","298271","298271","10000","2025-01-20","1"
"28341","950185","950185","10000","2025-11-28","1"
"28342","678819","678819","10000","2025-04-28","1"
"28343","838850","838850","10000","2025-02-20","1"
"28344","722305","722305","10000","2025-01-20","1"
"28345","944237","944237","10000","2025-02-13","1"
"28346","125207","125207","10000","2025-01-20","1"
"28347","796842","796842","10000","2025-05-21","1"
"28348","71051","71051","10000","2025-12-28","1"
"28349","165032","165032","10000","2025-10-07","1"
"28350","322566","322566","10000","2025-05-21","1"
"28351","646066","646066","10000","2025-01-06","1"
"28352","954923","954923","10000","2025-07-28","1"
"28353","507838","507838","10000","2025-06-28","1"
"28354","925117","925117","10000","2025-10-07","1"
"28355","897544","897544","10000","2025-07-21","1"
"28356","265763","265763","10000","2025-04-14","1"
"28357","739053","739053","10000","2025-03-14","1"
"28358","960593","960593","10000","2025-12-21","1"
"28359","410426","410426","10000","2025-06-07","1"
"28360","793997","793997","10000","2025-02-27","1"
"28361","606249","606249","10000","2025-11-14","1"
"28362","36725","36725","10000","2025-06-14","1"
"28363","551729","551729","10000","2025-11-07","1"
"28364","334099","334099","10000","2025-03-21","1"
"28365","885416","885416","10000","2025-10-07","1"
"28366","616335","616335","10000","2025-11-21","1"
"28367","256203","256203","10000","2025-08-14","1"
"28368","298034","298034","10000","2025-08-28","1"
"28369","823865","823865","10000","2025-03-14","1"
"28370","282334","282334","10000","2025-03-21","1"
"28371","591122","591122","10000","2025-11-21","1"
"28372","523606","523606","10000","2025-01-13","1"
"28373","997667","997667","10000","2025-09-14","1"
"28374","975978","975978","10000","2025-04-07","1"
"28375","783141","783141","10000","2025-12-21","1"
"28376","154472","154472","10000","2025-12-14","1"
"28377","107161","107161","10000","2025-10-07","1"
"28378","263516","263516","10000","2025-04-14","1"
"28379","884927","884927","10000","2025-09-21","1"
"28380","480994","480994","10000","2025-08-07","1"
"28381","451156","451156","10000","2025-09-07","1"
"28382","940366","940366","10000","2025-12-28","1"
"28383","873446","873446","10000","2025-06-07","1"
"28384","438366","438366","10000","2025-11-28","1"
"28385","751019","751019","10000","2025-09-28","1"
"28386","920817","920817","10000","2025-03-21","1"
"28387","903395","903395","10000","2025-11-14","1"
"28388","526573","526573","10000","2025-04-07","1"
